50.6108	16564.2
52.4569	15841.3
54.3027	15562.2
56.1481	15359.5
57.991	15020.4
59.8356	14698.8
61.68	14402.8
63.5239	14109.3
65.3653	13740.3
67.2085	13454.8
69.0514	12995
70.8918	12524
72.7339	12031.4
74.5757	11587.8
76.4149	11186.2
78.256	10825.2
80.0967	10561.6
81.9348	10276.8
83.7748	10021.3
85.6144	9801.95
87.4515	9587.21
89.2904	9368.09
91.1289	9218.69
92.9649	9039.08
94.8027	8902.82
96.638	8752.65
98.4751	8648.97
100.312	8506.91
102.146	8385.48
103.982	8301.76
105.815	8210.84
107.651	8104.12
109.483	8021.87
111.318	7942.34
113.15	7877.52
114.984	7799.47
116.815	7730.53
118.648	7659.37
120.481	7598.8
122.311	7530.92
124.143	7456.21
125.973	7377.21
127.804	7322.94
129.633	7272.06
131.462	7213.74
133.292	7159.58
135.12	7123.77
136.949	7083.6
138.776	7041.59
140.605	7008.16
142.431	6994.27
144.259	6974.95
146.085	6963.94
147.91	6958.45
149.737	6948.31
151.562	6944.22
153.388	6948.83
155.212	6947.74
157.035	6959.54
158.86	6971.73
160.683	7016.62
162.508	7038.89
164.33	7117.81
166.151	7186.84
167.975	7278.27
169.796	7388.52
171.616	7515.73
173.439	7653.5
175.259	7795.06
177.078	7958.67
178.899	8105.4
180.718	8183.02
182.537	8187.94
184.355	8161.36
186.175	7999.44
187.992	7827.02
189.809	7597.08
191.628	7412.07
193.444	7243.01
195.26	7094.07
197.076	6979.72
198.893	6905.81
200.708	6839.85
202.523	6776.89
204.337	6736.88
206.151	6702.64
207.967	6667
209.78	6652.46
211.592	6639.14
213.405	6620.08
215.217	6617.3
217.031	6607.45
218.842	6597.23
220.653	6601.88
222.464	6601.38
224.274	6589.82
226.084	6590.05
227.894	6600.74
229.705	6612.75
231.514	6624.62
233.323	6631.5
235.131	6626.36
236.939	6638.85
238.746	6649.74
240.553	6674.63
242.36	6695.99
244.167	6710.18
245.973	6714.45
247.778	6736.37
249.584	6731.15
251.391	6735.65
253.196	6735.07
255	6723.5
256.804	6717.64
258.608	6704.87
260.411	6703.68
262.214	6697.62
264.016	6695.45
265.819	6689.94
267.621	6695.76
269.422	6707.06
271.223	6730.89
273.024	6757.96
274.825	6805.58
276.623	6864.46
278.422	6919.8
280.222	6992.93
282.021	7045.58
283.82	7061.97
285.618	7060.95
287.416	7017.61
289.214	6943.48
291.011	6868.83
292.808	6813.61
294.605	6735.64
296.401	6684.35
298.195	6644.67
299.99	6606.73
301.786	6585.14
303.581	6565.31
305.375	6544.5
307.169	6536.85
308.961	6535.44
310.755	6539.13
312.548	6545.83
314.341	6564.52
316.133	6579.87
317.925	6607.98
319.715	6613.28
321.506	6629.06
323.297	6629.83
325.088	6624.26
326.876	6608.8
328.666	6590.35
330.456	6566.52
332.245	6552.06
334.032	6544.13
335.821	6527.3
337.609	6528.52
339.397	6521.21
341.183	6530
342.97	6537.71
344.757	6528.28
346.541	6530.5
348.327	6528.96
350.113	6535.77
351.897	6535.47
353.682	6544.4
355.467	6548.93
357.249	6563.28
359.033	6592.22
360.817	6626.93
362.599	6676.2
364.382	6718.9
366.164	6770.34
367.945	6830.22
369.727	6863.42
371.507	6870.78
373.288	6864.9
375.067	6868.57
376.848	6837.6
378.628	6810.17
380.406	6812.24
382.186	6848.28
383.963	6915.91
385.742	7018.96
387.518	7166.73
389.297	7316.63
391.072	7400.51
392.85	7416.14
394.625	7358.03
396.402	7235.55
398.177	7098.01
399.953	6946.93
401.727	6826.46
403.502	6708.49
405.275	6608.01
407.05	6522.49
408.823	6453.63
410.597	6398.69
412.369	6367.52
414.142	6342.69
415.913	6318.49
417.684	6295.55
419.456	6287.98
421.227	6279.48
422.998	6271.34
424.768	6261.84
426.537	6256.42
428.308	6252.17
430.076	6252.54
431.844	6252.49
433.614	6245.12
435.381	6242.99
437.15	6242.83
438.917	6246.79
440.683	6252.36
442.451	6254.81
444.217	6259.77
445.982	6255.73
447.747	6260.42
449.514	6261.5
451.278	6265.36
453.042	6263.16
454.807	6255.38
456.571	6264.75
458.334	6269.22
460.096	6272.88
461.861	6280.51
463.622	6279.8
465.384	6289.02
467.145	6290.1
468.906	6290.72
470.669	6296.76
472.429	6297.41
474.189	6293.06
475.948	6292.16
477.708	6292.58
479.468	6295.55
481.227	6300.89
482.985	6315.11
484.743	6344.97
486.501	6388.27
488.258	6441.81
490.017	6520.02
491.773	6573.96
493.529	6613.81
495.285	6603.18
497.041	6551.59
498.796	6489.04
500.55	6428.66
502.305	6375.45
504.059	6335.56
505.813	6307.62
507.566	6294.34
509.322	6283.92
511.074	6271.52
512.827	6270.53
514.579	6264.83
516.331	6259.58
518.082	6259.69
519.833	6251.16
521.584	6252.24
523.334	6246.06
525.085	6245.22
526.834	6242.79
528.584	6234.57
530.333	6236.7
532.082	6231.65
533.83	6227.47
535.578	6229.33
537.324	6224.06
539.071	6221.44
540.818	6224.67
542.565	6215.44
544.312	6217.88
546.058	6214.74
547.804	6220.5
549.549	6210.33
551.294	6210.6
553.039	6220.73
554.783	6215.74
556.525	6217.59
558.269	6216.28
560.012	6220.87
561.756	6221.13
563.498	6225.65
565.241	6230.09
566.981	6235.59
568.723	6249.76
570.464	6257.81
572.205	6267.49
573.946	6284.59
575.684	6299.92
577.424	6321.33
579.164	6332.98
580.904	6349.61
582.643	6356.12
584.379	6360.26
586.118	6362.86
587.856	6363.74
589.592	6360.24
591.329	6357.36
593.066	6361.38
594.803	6369.98
596.537	6374.58
598.273	6375.19
600.009	6385.5
601.743	6393.32
603.478	6398.23
605.213	6391.27
606.945	6397.1
608.679	6384.95
610.413	6367.85
612.144	6342.88
613.878	6337.45
615.61	6320.99
617.341	6312.81
619.073	6303.19
620.803	6293.63
622.534	6293.6
624.265	6287.39
625.994	6285.94
627.725	6284.81
629.453	6290.74
631.183	6289.7
632.91	6298.27
634.639	6303.89
636.366	6314.73
638.095	6313.19
639.823	6313.26
641.549	6317.02
643.276	6321.34
645.002	6314.23
646.728	6321.14
648.453	6324.39
650.179	6319.41
651.903	6305.98
653.627	6309.48
655.352	6304.61
657.075	6294.47
658.799	6301.46
660.522	6291.14
662.246	6283.91
663.967	6286.57
665.688	6289.22
667.411	6287.85
669.132	6278.11
670.854	6281.62
672.574	6279.2
674.294	6279.91
676.015	6281.65
677.734	6278.47
679.455	6280.17
681.173	6284.11
682.891	6290.2
684.611	6296.17
686.328	6303.69
688.045	6318.55
