50.6108	10896.4
52.4569	10389.2
54.3027	10461
56.1481	10378.3
57.991	10232.5
59.8356	10117.6
61.68	9991.86
63.5239	9880.58
65.3653	9732.33
67.2085	9563.27
69.0514	9162.96
70.8918	8762.59
72.7339	8296.53
74.5757	7904.16
76.4149	7488.76
78.256	7163.92
80.0967	6906.07
81.9348	6675.88
83.7748	6479.68
85.6144	6327.61
87.4515	6139.68
89.2904	5998.78
91.1289	5875.36
92.9649	5737.5
94.8027	5637.41
96.638	5543.92
98.4751	5450.91
100.312	5360.59
102.146	5296.58
103.982	5214.76
105.815	5151.82
107.651	5098.15
109.483	5026.69
111.318	4971.76
113.15	4939.98
114.984	4875.22
116.815	4838.26
118.648	4776.38
120.481	4721.11
122.311	4666.06
124.143	4608.82
125.973	4539.96
127.804	4471.14
129.633	4419.01
131.462	4371.81
133.292	4319.31
135.12	4290.34
136.949	4258.7
138.776	4233.16
140.605	4213.18
142.431	4204.04
144.259	4191.78
146.085	4188.21
147.91	4192.05
149.737	4194.22
151.562	4202.14
153.388	4218.42
155.212	4229.73
157.035	4244.02
158.86	4276.81
160.683	4311.27
162.508	4372.09
164.33	4458.42
166.151	4562.05
167.975	4692.78
169.796	4841.3
171.616	4999.12
173.439	5194.12
175.259	5400.75
177.078	5616.58
178.899	5850.15
180.718	6036.95
182.537	6106.21
184.355	6043.29
186.175	5866.9
187.992	5595.24
189.809	5306.56
191.628	5026.72
193.444	4785.6
195.26	4577.78
197.076	4437.43
198.893	4314.6
200.708	4233.81
202.523	4168.25
204.337	4109.92
206.151	4056.71
207.967	4016.79
209.78	3989.47
211.592	3964.62
213.405	3945.77
215.217	3921.4
217.031	3906.72
218.842	3907.79
220.653	3895.14
222.464	3896.57
224.274	3898.8
226.084	3883.63
227.894	3891.83
229.705	3904.36
231.514	3908.05
233.323	3900.17
235.131	3903.48
236.939	3911.49
238.746	3923.21
240.553	3930.48
242.36	3943.76
244.167	3956.94
245.973	3972.52
247.778	3973.68
249.584	3981.97
251.391	3976.79
253.196	3968.76
255	3967.04
256.804	3964.35
258.608	3962.24
260.411	3964.58
262.214	3970.5
264.016	3976.16
265.819	3993.79
267.621	4009.13
269.422	4033.46
271.223	4058.23
273.024	4106.42
274.825	4178.53
276.623	4248.52
278.422	4354.69
280.222	4444.98
282.021	4532.51
283.82	4584.62
285.618	4571.18
287.416	4501.46
289.214	4409.5
291.011	4309.58
292.808	4204.21
294.605	4112.43
296.401	4042.48
298.195	3991.37
299.99	3947.18
301.786	3920.68
303.581	3896.79
305.375	3877.74
307.169	3869.52
308.961	3860.71
310.755	3873.48
312.548	3877.93
314.341	3888.95
316.133	3907.34
317.925	3928.34
319.715	3955.57
321.506	3974.56
323.297	3965.78
325.088	3959.78
326.876	3928.59
328.666	3909.24
330.456	3872.97
332.245	3853.7
334.032	3826.5
335.821	3815.21
337.609	3805.66
339.397	3797.6
341.183	3787.6
342.97	3780.21
344.757	3768.21
346.541	3753.35
348.327	3761.07
350.113	3750.84
351.897	3743.08
353.682	3743.15
355.467	3744.88
357.249	3744.02
359.033	3757.89
360.817	3769.9
362.599	3788.13
364.382	3816.79
366.164	3848.95
367.945	3894.66
369.727	3927.78
371.507	3951.69
373.288	3962.68
375.067	3951.25
376.848	3929.7
378.628	3921.36
380.406	3962.15
382.186	4017.78
383.963	4128.93
385.742	4314.73
387.518	4533.76
389.297	4786.49
391.072	5017.15
392.85	5101.42
394.625	5039.6
396.402	4853.69
398.177	4663.22
399.953	4484.63
401.727	4338.37
403.502	4192.06
405.275	4061.89
407.05	3940.94
408.823	3864.12
410.597	3800.65
412.369	3756.16
414.142	3725.38
415.913	3703.95
417.684	3688.88
419.456	3672.01
421.227	3667.05
422.998	3656.3
424.768	3657.24
426.537	3646.16
428.308	3640.42
430.076	3638.93
431.844	3631.84
433.614	3634.79
435.381	3629.71
437.15	3634.06
438.917	3630.24
440.683	3626.47
442.451	3626.13
444.217	3628.33
445.982	3624.89
447.747	3624.07
449.514	3624.41
451.278	3621.02
453.042	3622.27
454.807	3627.48
456.571	3628.63
458.334	3625.65
460.096	3624.54
461.861	3629.39
463.622	3630.7
465.384	3635.89
467.145	3638.48
468.906	3643.95
470.669	3649.17
472.429	3655.67
474.189	3662.92
475.948	3661.07
477.708	3662.44
479.468	3670.88
481.227	3675.71
482.985	3693.93
484.743	3723.53
486.501	3769.49
488.258	3846.17
490.017	3950.32
491.773	4080.22
493.529	4159.19
495.285	4153.1
497.041	4078.06
498.796	3982.19
500.55	3890.14
502.305	3814.71
504.059	3760.31
505.813	3725.15
507.566	3698.3
509.322	3681.42
511.074	3668.71
512.827	3659.84
514.579	3651.66
516.331	3649.79
518.082	3641.51
519.833	3641.29
521.584	3639.36
523.334	3638.29
525.085	3638.66
526.834	3633.92
528.584	3633.89
530.333	3635.18
532.082	3629.26
533.83	3625.33
535.578	3626.27
537.324	3625.75
539.071	3626.52
540.818	3620.98
542.565	3621.89
544.312	3620.7
546.058	3620.64
547.804	3619.03
549.549	3623.17
551.294	3618.34
553.039	3621.35
554.783	3620.94
556.525	3622.48
558.269	3627.54
560.012	3620.9
561.756	3623.25
563.498	3624.97
565.241	3627.43
566.981	3631.7
568.723	3635.26
570.464	3639.74
572.205	3652.53
573.946	3660.7
575.684	3676.43
577.424	3691.6
579.164	3706.94
580.904	3710.59
582.643	3709.66
584.379	3704.96
586.118	3691.42
587.856	3681.02
589.592	3670.96
591.329	3660.78
593.066	3651.85
594.803	3644.57
596.537	3639.21
598.273	3633.98
600.009	3628.7
601.743	3628.98
603.478	3625.35
605.213	3623.9
606.945	3623.87
608.679	3622.11
610.413	3621.52
612.144	3620.14
613.878	3620.88
615.61	3621.33
617.341	3620.8
619.073	3621.55
620.803	3622.29
622.534	3621.18
624.265	3622.34
625.994	3622.37
627.725	3622.73
629.453	3619.6
631.183	3626.99
632.91	3624.73
634.639	3624.84
636.366	3625.27
638.095	3626.87
639.823	3623.42
641.549	3623.84
643.276	3625.06
645.002	3630.41
646.728	3627.06
648.453	3628.96
650.179	3629.1
651.903	3628.44
653.627	3630.01
655.352	3632.03
657.075	3632.16
658.799	3628.63
660.522	3632.43
662.246	3636.23
663.967	3633.43
665.688	3635.98
667.411	3639.18
669.132	3640.87
670.854	3645.37
672.574	3646.82
674.294	3653
676.015	3656.2
677.734	3657.71
679.455	3665.89
681.173	3671.43
682.891	3682.04
684.611	3693.98
686.328	3718.83
688.045	3735.6
689.764	3759.83
691.48	3799.48
693.196	3820.94
694.912	3862.86
696.629	3903.91
698.344	3965.38
700.059	4014.75
701.774	4065.11
703.49	4069.2
705.203	4013.78
706.917	3935.14
708.63	3870.09
710.345	3803.67
712.057	3765.29
713.77	3725.62
715.481	3698.73
717.193	3679.13
718.906	3662
720.617	3652.28
722.327	3641.76
724.038	3630.26
725.747	3629.46
727.457	3624.96
729.168	3625.72
730.877	3618.71
732.586	3620.08
734.294	3619.71
736.002	3618.26
737.71	3617.45
739.417	3621
741.124	3617.98
742.83	3613.92
744.539	3617.38
746.245	3612.67
747.951	3612.37
749.656	3609.36
751.361	3611.53
753.066	3612.41
754.77	3610.89
756.474	3608.07
758.178	3610.64
759.881	3609.77
761.584	3609.17
763.287	3609.1
764.99	3609.95
766.692	3609.77
768.393	3612.92
770.095	3608.12
771.796	3614.18
773.497	3613.44
775.198	3616.71
776.898	3616.38
778.598	3616.02
780.295	3621
781.995	3620.51
783.693	3626.15
785.392	3629.24
787.09	3633.1
788.788	3641.23
790.486	3654.86
792.183	3662.9
793.88	3691.11
795.575	3731.1
797.271	3766.53
798.967	3800.57
800.663	3805.28
802.359	3785.94
804.054	3755.97
805.746	3729.45
807.441	3710.34
809.135	3702.51
810.829	3702.39
812.522	3701.98
814.214	3694.65
815.906	3681.93
817.599	3667.66
819.291	3660.84
820.981	3653.44
822.673	3650.03
824.364	3651.32
826.053	3652.44
827.744	3654.6
829.434	3656.08
831.124	3662.19
832.812	3668.06
834.501	3674
836.19	3681.37
837.877	3697.03
839.565	3712.78
841.253	3735.68
842.939	3756.04
844.627	3800.35
846.312	3859.52
847.998	3938.92
849.685	4079.56
851.369	4294.12
853.055	4687.48
854.739	5305.4
856.424	6133.25
858.109	7003.41
859.791	7622.43
861.476	7646.04
863.158	7053.76
864.841	6145.25
866.523	5343.54
868.206	4753.29
869.887	4383.55
871.569	4158.33
873.249	4015.96
874.931	3923.85
876.61	3873.8
878.291	3825.04
879.97	3796.97
881.651	3779.21
883.329	3762.67
885.009	3748.43
886.686	3740.2
888.366	3728.86
890.043	3721.83
891.721	3712.5
893.398	3705.87
895.074	3701.61
896.751	3695.81
898.427	3694.92
900.104	3688.96
901.779	3688.8
903.453	3683.53
905.129	3687.01
906.803	3690.45
908.476	3694.37
910.152	3700.76
911.825	3704.76
913.497	3720.93
915.171	3737.03
916.843	3755.27
918.515	3770.1
920.188	3768.4
921.859	3759.85
923.53	3751.92
925.2	3739.84
926.872	3733.39
928.542	3721.3
930.211	3720.6
931.881	3727.03
933.551	3745.59
935.22	3764.09
936.888	3791.86
938.556	3821.65
940.224	3860.54
941.893	3897.68
943.56	3900.44
945.226	3848.88
946.893	3778.57
948.559	3724.89
950.224	3687.95
951.892	3666.79
953.557	3652.63
955.222	3640.6
956.886	3637.98
958.55	3636.92
960.214	3630.6
961.878	3627.49
963.541	3627.73
965.206	3626.33
966.868	3626.43
968.531	3617.45
970.193	3621.92
971.854	3619.73
973.516	3617.78
975.177	3618.9
976.838	3621.28
978.498	3619.86
980.158	3619.84
981.818	3621.99
983.477	3623.57
985.137	3622.52
986.796	3627.3
988.454	3632.6
990.112	3629.39
991.77	3629.86
993.428	3633.75
995.085	3633.71
996.742	3637.33
998.399	3641.63
1000.05	3641.69
1001.71	3652.35
1003.37	3655
1005.02	3666.4
1006.68	3676.99
1008.33	3685.73
1009.99	3698.99
1011.64	3720.49
1013.29	3741.23
1014.95	3771.37
1016.6	3821.54
1018.25	3883.55
1019.9	3989.57
1021.56	4118.12
1023.21	4247.59
1024.86	4321.01
1026.51	4346.79
1028.16	4322.81
1029.81	4227.52
1031.46	4055.53
1033.11	3922.51
1034.76	3834.63
1036.41	3794.27
1038.06	3777.83
1039.71	3763.81
1041.36	3772.62
1043.01	3796.69
1044.65	3866.16
1046.3	4017.03
1047.95	4267.86
1049.59	4626.32
1051.24	4920.82
1052.89	4901.25
1054.53	4606.8
1056.18	4277.43
1057.82	4051.84
1059.46	3919.51
1061.11	3848.96
1062.75	3817.45
1064.4	3807.37
1066.04	3810.38
1067.68	3823.56
1069.33	3846.81
1070.97	3880.4
1072.61	3917.93
1074.25	3981.69
1075.89	4057.76
1077.54	4165.97
1079.18	4320.3
1080.82	4566.08
1082.46	4882.45
1084.1	5288.96
1085.74	5742.24
1087.38	6006.89
1089.01	5942.57
1090.65	5606.72
1092.29	5199.62
1093.93	4863.78
1095.57	4659.49
1097.21	4514.15
1098.84	4390.61
1100.48	4307.62
1102.11	4260.38
1103.75	4259.79
1105.39	4324.73
1107.02	4422.33
1108.66	4607.34
1110.29	4923.54
1111.93	5391.23
1113.56	5978.57
1115.19	6556.61
1116.83	6758.55
1118.46	6417.87
1120.09	5734.52
1121.73	5086.47
1123.36	4574.5
1124.99	4257.53
1126.62	4063.08
1128.25	3942.8
1129.88	3865.47
1131.52	3812.49
1133.15	3779.2
1134.78	3753.42
1136.41	3734.11
1138.04	3716.22
1139.66	3705.3
1141.29	3700.64
1142.92	3691
1144.55	3687.14
1146.18	3686.03
1147.81	3692.14
1149.43	3682.88
1151.06	3685.62
1152.69	3688.68
1154.31	3699.27
1155.94	3711.99
1157.56	3717.71
1159.19	3721.29
1160.81	3721.57
1162.44	3713.85
1164.06	3704.13
1165.69	3705.73
1167.31	3701.97
1168.93	3707.77
1170.56	3717.33
1172.18	3730.7
1173.8	3744.31
1175.42	3765.88
1177.05	3770.14
1178.67	3768.15
1180.29	3750.74
1181.91	3736.33
1183.53	3703.78
1185.15	3687.99
1186.77	3674.04
1188.39	3659.58
1190.01	3649.45
1191.63	3642.41
1193.25	3638.43
1194.87	3633.35
1196.48	3631.14
1198.1	3626
1199.72	3628.56
1201.34	3628.33
1202.95	3629.58
1204.57	3631.26
1206.19	3636.89
1207.8	3636.82
1209.42	3639.48
1211.03	3634.11
1212.65	3628.83
1214.26	3625.91
1215.88	3624.73
1217.49	3623.99
1219.1	3619.17
1220.72	3621.22
1222.33	3615.61
1223.95	3620.84
1225.56	3617.49
1227.17	3616.37
1228.78	3619.16
1230.39	3619.96
1232	3622.25
1233.61	3620.9
1235.22	3626.69
1236.84	3632.43
1238.45	3641.86
1240.05	3644.36
1241.66	3657.55
1243.27	3677.25
1244.88	3701.88
1246.49	3739.89
1248.1	3793.32
1249.71	3859.57
1251.31	3904.42
1252.92	3908.78
1254.53	3859.68
1256.13	3805.57
1257.74	3757.69
1259.35	3739.68
1260.95	3745.65
1262.56	3771.94
1264.16	3828.53
1265.77	3904.58
1267.37	4007.34
1268.98	4107.95
1270.58	4153.39
1272.18	4137.64
1273.79	4066.54
1275.39	3980.44
1276.99	3911.7
1278.59	3849.68
1280.2	3814.3
1281.8	3784.93
1283.4	3776.38
1285	3777.7
1286.6	3789.54
1288.2	3813.64
1289.8	3847.78
1291.4	3902.42
1293	3978.08
1294.6	4047.42
1296.2	4132.18
1297.8	4206.8
1299.4	4276.22
1300.99	4369.32
1302.59	4519.94
1304.19	4690.07
1305.79	4838.51
1307.38	4833.92
1308.98	4687.99
1310.57	4423.24
1312.17	4188.95
1313.77	4002.95
1315.36	3873.91
1316.96	3797.94
1318.55	3747.17
1320.14	3714.58
1321.74	3700.62
1323.33	3686.47
1324.93	3692.2
1326.52	3680.93
1328.11	3677.32
1329.7	3675.14
1331.3	3669.31
1332.89	3663.67
1334.48	3667.36
1336.07	3662.77
1337.66	3661.06
1339.25	3652.49
1340.84	3646.86
1342.43	3640.38
1344.02	3631.9
1345.61	3630.96
1347.2	3625.63
1348.79	3621.78
1350.38	3620.63
1351.97	3617.52
1353.55	3616.01
1355.14	3620.41
1356.73	3617.31
1358.31	3618.64
1359.9	3618.86
1361.49	3620.56
1363.07	3624.4
1364.66	3624.96
